exists-sync (0.0.3)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/exists-sync/package.json
exists-sync (0.0.4)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/broccoli-funnel/node_modules/exists-sync/package.json
exit-hook (1.1.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/exit-hook/package.json
exit (0.1.2)	MIT (https://github.com/cowboy/node-exit/blob/master/LICENSE-MIT)	node_modules/exit/package.json
expand-braces (0.1.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/expand-braces/package.json
expand-range (0.1.1)	MIT (https://github.com/jonschlinkert/expand-range/blob/master/LICENSE-MIT)	node_modules/expand-braces/node_modules/expand-range/package.json
figures (1.7.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/figures/package.json
fileset (0.2.1)	MIT (https://github.com/mklabs/node-fileset/blob/master/LICENSE-MIT)	node_modules/fileset/package.json
findup (0.1.5)	MIT (http  : //www.opensource.org/licenses/MIT)	node_modules/findup/package.json
form-data (1.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/angular-cli/node_modules/form-data/package.json
fs-extra (0.16.5)	MIT (http://github.com/jprichardson/node-fs-extra/raw/master/LICENSE)	node_modules/yam/node_modules/fs-extra/package.json
fstream-ignore (1.0.5)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/fstream-ignore/package.json
fstream (1.0.10)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/fstream/package.json
gauge (2.6.0)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/node-gyp/node_modules/gauge/package.json
gauge (2.7.2)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/gauge/package.json
gaze (1.1.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/gaze/package.json
git-repo-info (1.4.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/git-repo-info/package.json
glob (3.2.11)	BSD 2-clause "Simplified" License (http://www.opensource.org/licenses/BSD-2-Clause)	node_modules/jasmine/node_modules/glob/package.json
glob (5.0.15)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/broccoli-kitchen-sink-helpers/node_modules/glob/package.json
glob (6.0.4)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/angular-cli/node_modules/protractor/node_modules/glob/package.json
